project_id,year,chain_length,frequency
750540,2015,5,28
750540,2015,6,12
750540,2015,7,6
750540,2015,8,4
750540,2015,9,5
750540,2015,10,1
750540,2015,11,1
750540,2015,13,1
750540,2016,1,59312
750540,2016,2,2857
750540,2016,3,276
750540,2016,4,55
750540,2016,5,28
750540,2016,6,12
750540,2016,7,6
750540,2016,8,4
750540,2016,9,5
750540,2016,10,1
750540,2016,11,1
750540,2016,13,1
750540,2017,1,59313
750540,2017,2,2857
750540,2017,3,276
750540,2017,4,55
750540,2017,5,28
750540,2017,6,12
750540,2017,7,6
750540,2017,8,4
750540,2017,9,5
750540,2017,10,1
750540,2017,11,1
750540,2017,13,1
750585,2009,1,256
750585,2009,2,11
750585,2010,1,680
750585,2010,2,30
750585,2010,3,1
750585,2010,5,1
750585,2011,1,680
750585,2011,2,30
750585,2011,3,1
750585,2011,5,1
750651,2012,1,6803
750651,2012,2,412
750651,2012,3,50
750651,2012,4,28
750651,2012,5,7
750651,2012,6,4
750651,2012,7,1
750651,2012,9,1
750651,2012,10,1
750651,2012,13,2
750651,2012,17,1
750651,2013,1,6924
750651,2013,2,425
750651,2013,3,49
750651,2013,4,18
750651,2013,5,20
750651,2013,6,2
750651,2013,7,4
750651,2013,8,1
750651,2013,9,2
750651,2013,10,2
750651,2013,13,2
750651,2013,17,1
750651,2014,1,5962
750651,2014,2,454
750651,2014,3,47
750651,2014,4,16
750651,2014,5,19
750651,2014,6,5
750651,2014,7,4
750651,2014,8,1
750651,2014,9,1
750651,2014,13,2
750651,2014,17,1
750651,2015,1,10798
750651,2015,2,733
750651,2015,3,112
750651,2015,4,25
750651,2015,5,12
750651,2015,6,21
750651,2015,7,5
750651,2015,8,5
750651,2015,9,2
750651,2015,11,1
750651,2015,12,1
750651,2015,13,2
750651,2015,17,1
750651,2016,1,26021
750651,2016,2,1257
750651,2016,3,158
750651,2016,4,66
750651,2016,5,17
750651,2016,6,22
750651,2016,7,2
750651,2016,8,5
750651,2016,9,3
750651,2016,11,1
750651,2016,12,1
750651,2016,13,3
750651,2016,17,1
750651,2017,1,27929
750651,2017,2,1441
750651,2017,3,184
750651,2017,4,82
750651,2017,5,18
750651,2017,6,21
750651,2017,7,3
750651,2017,8,5
750651,2017,9,6
750651,2017,11,1
750651,2017,12,1
750651,2017,13,3
750651,2017,16,1
750651,2018,1,19224
750651,2018,2,1446
750651,2018,3,196
750651,2018,4,93
750651,2018,5,27
750651,2018,6,21
750651,2018,7,3
750651,2018,8,5
750651,2018,9,6
750651,2018,10,1
750651,2018,11,1
750651,2018,12,1
750651,2018,13,3
750651,2018,16,1
750651,2019,1,19420
750651,2019,2,1466
750651,2019,3,195
750651,2019,4,93
750651,2019,5,27
750651,2019,6,21
750651,2019,7,3
750651,2019,8,5
750651,2019,9,6
750651,2019,10,1
750651,2019,11,1
750651,2019,12,1
750651,2019,13,3
750651,2019,16,1
750651,2020,1,19557
750651,2020,2,1464
750651,2020,3,195
750651,2020,4,93
750651,2020,5,27
750651,2020,6,21
750651,2020,7,3
750651,2020,8,5
750651,2020,9,6
750651,2020,10,1
750651,2020,11,2
750651,2020,12,1
750651,2020,13,3
750651,2020,16,1
750651,2021,1,19617
750651,2021,2,1475
750651,2021,3,195
750651,2021,4,93
750651,2021,5,27
750651,2021,6,21
750651,2021,7,3
750651,2021,8,5
750651,2021,9,6
750651,2021,10,1
750651,2021,11,2
750651,2021,12,1
750651,2021,13,3
750651,2021,16,1
750671,2009,1,100
750671,2009,2,2
750671,2010,1,128
750671,2010,2,3
750671,2011,1,167
750671,2011,2,8
750671,2013,1,119
750671,2013,2,6
750671,2014,1,116
750671,2014,2,9
750671,2014,3,1
750671,2015,1,143
750671,2015,2,9
750671,2015,3,1
750671,2016,1,139
750671,2016,2,9
750671,2016,3,1
750671,2017,1,139
750671,2017,2,9
750671,2017,3,1
750671,2018,1,146
750671,2018,2,8
750671,2018,3,3
750671,2019,1,152
750671,2019,2,8
750671,2019,3,3
750671,2020,1,154
750671,2020,2,8
750671,2020,3,3
750671,2021,1,162
750671,2021,2,8
750671,2021,3,3
750800,2012,1,733
750800,2012,2,19
750800,2012,3,1
750800,2012,6,1
750800,2013,1,833
750800,2013,2,23
750800,2013,3,1
750800,2013,6,1
750800,2014,1,980
750800,2014,2,25
750800,2014,3,1
750800,2014,6,1
750800,2015,1,1319
750800,2015,2,50
750800,2015,3,5
750800,2015,6,1
750800,2016,1,1441
750800,2016,2,60
750800,2016,3,4
750800,2016,6,1
750800,2017,1,1475
750800,2017,2,60
750800,2017,3,4
750800,2017,6,1
750800,2018,1,1510
750800,2018,2,66
750800,2018,3,6
750800,2018,4,2
750800,2019,1,2187
750800,2019,2,329
750800,2019,3,58
750800,2019,4,28
750800,2019,5,12
750800,2019,6,2
750800,2019,8,2
750800,2020,1,2208
750800,2020,2,333
750800,2020,3,58
750800,2020,4,30
750800,2020,5,14
750800,2020,6,1
750800,2020,7,1
750800,2020,8,2
750800,2021,1,2170
750800,2021,2,331
750800,2021,3,58
750800,2021,4,30
750800,2021,5,14
750800,2021,6,1
750800,2021,7,1
750800,2021,8,2
750809,2009,1,21515
750809,2009,2,944
750809,2009,3,381
750809,2009,4,56
750809,2009,5,47
750809,2009,6,17
750809,2009,7,7
750809,2009,8,4
750809,2009,9,2
750809,2009,10,4
750809,2009,16,1
750809,2010,1,120562
750809,2010,2,2045
750809,2010,3,442
750809,2010,4,64
750809,2010,5,47
750809,2010,6,18
750809,2010,7,7
750809,2010,8,4
750809,2010,9,2
750809,2010,10,3
750809,2010,16,1
750809,2011,1,17319
750809,2011,2,948
750809,2011,3,273
750809,2011,4,52
750809,2011,5,29
750809,2011,6,11
750809,2011,7,2
750809,2011,8,2
750809,2011,9,1
750809,2011,10,1
750809,2011,16,1
750809,2012,1,22210
750809,2012,2,1167
750809,2012,3,351
750809,2012,4,77
750809,2012,5,48
750809,2012,6,14
750809,2012,7,4
750809,2012,8,3
750809,2012,9,2
750809,2012,10,1
750809,2012,16,1
750809,2012,21,1
750809,2013,1,29394
750809,2013,2,1397
750809,2013,3,397
750809,2013,4,79
750809,2013,5,59
750809,2013,6,16
750809,2013,7,6
750809,2013,8,4
750809,2013,9,1
750809,2013,10,2
750809,2013,15,1
750809,2013,21,1
750809,2014,1,30587
750809,2014,2,1424
750809,2014,3,409
750809,2014,4,79
750809,2014,5,60
750809,2014,6,18
750809,2014,7,6
750809,2014,8,4
750809,2014,9,1
750809,2014,10,2
750809,2014,15,1
750809,2014,21,1
750809,2015,1,30740
750809,2015,2,1429
750809,2015,3,419
750809,2015,4,73
750809,2015,5,57
750809,2015,6,18
750809,2015,7,6
750809,2015,8,4
750809,2015,9,1
750809,2015,10,2
750809,2015,15,1
750809,2015,21,1
750809,2016,1,26893
750809,2016,2,1270
750809,2016,3,325
750809,2016,4,53
750809,2016,5,51
750809,2016,6,7
750809,2016,7,6
750809,2016,8,2
750809,2016,9,1
750809,2016,10,2
750809,2016,15,1
750809,2017,1,27007
750809,2017,2,1275
750809,2017,3,331
750809,2017,4,56
750809,2017,5,49
750809,2017,6,9
750809,2017,7,6
750809,2017,8,2
750809,2017,9,1
750809,2017,10,2
750809,2017,15,1
750834,2012,1,4314
750834,2012,2,108
750834,2012,3,1
750834,2013,1,4314
750834,2013,2,108
750834,2013,3,1
750838,2010,1,2893
750838,2010,2,39
750838,2010,3,8
750838,2010,4,1
750838,2011,1,3142
750838,2011,2,40
750838,2011,3,10
750838,2011,4,1
750838,2012,1,3172
750838,2012,2,40
750838,2012,3,10
750838,2012,4,1
750838,2013,1,3237
750838,2013,2,45
750838,2013,3,11
750838,2013,4,1
750838,2014,1,3259
750838,2014,2,45
750838,2014,3,11
750838,2014,4,1
750863,2012,1,122
750863,2012,2,5
750863,2013,1,129
750863,2013,2,6
750863,2014,1,140
750863,2014,2,5
750863,2016,1,139
750863,2016,2,4
750961,2012,1,759
750961,2012,2,50
750961,2012,3,2
750961,2013,1,920
750961,2013,2,29
750961,2013,3,4
750961,2014,1,1336
750961,2014,2,33
750961,2014,3,6
750961,2014,8,1
750961,2015,1,1543
750961,2015,2,26
750961,2015,3,7
750961,2015,4,3
750961,2015,5,1
750961,2015,8,1
750961,2016,1,1636
750961,2016,2,30
750961,2016,3,7
750961,2016,4,5
750961,2016,5,1
750961,2016,8,1
750961,2017,1,1595
750961,2017,2,29
750961,2017,3,7
750961,2017,4,5
750961,2017,5,1
750961,2017,8,1
750961,2018,1,1635
750961,2018,2,30
750961,2018,3,7
750961,2018,4,5
750961,2018,5,1
750961,2018,8,1
750961,2019,1,1635
750961,2019,2,30
750961,2019,3,7
750961,2019,4,5
750961,2019,5,1
750961,2019,8,1
750961,2020,1,1635
750961,2020,2,30
750961,2020,3,7
750961,2020,4,5
750961,2020,5,1
750961,2020,8,1
750961,2021,1,1635
750961,2021,2,30
750961,2021,3,7
750961,2021,4,5
750961,2021,5,1
750961,2021,8,1
750974,2010,1,2024
750974,2010,2,66
750974,2010,3,13
750974,2010,4,2
750974,2010,5,2
750974,2010,7,1
750974,2011,1,2268
750974,2011,2,75
750974,2011,3,17
750974,2011,4,2
750974,2011,5,2
750974,2011,7,1
750974,2012,1,13720
750974,2012,2,328
750974,2012,3,58
750974,2012,4,4
750974,2012,5,13
750974,2012,6,1
750974,2012,7,1
750974,2013,1,18285
750974,2013,2,460
750974,2013,3,68
750974,2013,4,6
750974,2013,5,27
750974,2013,6,1
750974,2013,9,1
750974,2014,1,18559
750974,2014,2,470
750974,2014,3,70
750974,2014,4,5
750974,2014,5,28
750974,2014,6,2
750974,2014,9,1
750974,2015,1,675
750974,2015,2,78
750974,2015,3,19
750974,2015,4,2
750974,2015,5,1
750974,2015,6,2
750974,2015,7,1
750974,2016,1,675
750974,2016,2,78
750974,2016,3,19
750974,2016,4,2
750974,2016,5,1
750974,2016,6,2
750974,2016,7,1
750974,2017,1,4579
750974,2017,2,168
750974,2017,3,22
750974,2017,4,17
750974,2017,5,2
750974,2017,6,8
750974,2018,1,4683
750974,2018,2,167
750974,2018,3,25
750974,2018,4,18
750974,2018,5,2
750974,2018,6,8
750974,2019,1,4885
750974,2019,2,173
750974,2019,3,27
750974,2019,4,19
750974,2019,5,2
750974,2019,6,8
750974,2020,1,5028
750974,2020,2,175
750974,2020,3,27
750974,2020,4,19
750974,2020,5,2
750974,2020,6,8
750974,2021,1,4981
750974,2021,2,174
750974,2021,3,27
750974,2021,4,19
750974,2021,5,2
750974,2021,6,8
750975,2007,1,61
750975,2007,2,14
750975,2008,1,61
750975,2008,2,14
750975,2020,1,61
750975,2020,2,14
750982,2012,1,181
750982,2012,2,14
750982,2013,1,197
750982,2013,2,14
750984,2011,1,3960
750984,2011,2,241
750984,2011,3,28
750984,2011,4,47
750984,2011,5,1
750984,2011,6,5
750984,2011,9,1
750984,2011,12,2
750984,2012,1,3971
750984,2012,2,242
750984,2012,3,28
750984,2012,4,47
750984,2012,5,1
750984,2012,6,5
750984,2012,9,1
750984,2012,12,2
751042,2012,1,6224
751042,2012,2,761
751042,2012,3,262
751042,2012,4,50
751042,2012,5,15
751042,2012,7,1
751042,2013,1,8732
751042,2013,2,1054
751042,2013,3,332
751042,2013,4,62
751042,2013,5,20
751042,2013,6,16
751042,2013,7,1
751042,2014,1,8024
751042,2014,2,1005
751042,2014,3,318
751042,2014,4,53
751042,2014,5,19
751042,2014,6,14
751042,2014,7,1
751078,2010,1,1137
751078,2010,2,52
751078,2010,3,18
751078,2010,4,1
751078,2011,1,1001
751078,2011,2,46
751078,2011,3,12
751078,2011,4,1
751078,2012,1,1001
751078,2012,2,46
751078,2012,3,12
751078,2012,4,1
751086,2010,1,240
751086,2010,2,4
751086,2012,1,252
751086,2012,2,4
751086,2013,1,631
751086,2013,2,13
751086,2013,3,2
751094,2011,1,359
751094,2011,2,14
751117,2008,1,2
751117,2009,1,130
751117,2009,2,5
751117,2009,5,1
751130,2010,1,12
751130,2010,2,1
751130,2013,1,262
751130,2013,2,14
751130,2014,1,262
751130,2014,2,14
751130,2016,1,262
751130,2016,2,14
751271,2008,1,218049
751271,2008,2,4015
751271,2008,3,312
751271,2008,4,55
751271,2008,5,27
751271,2008,6,21
751271,2008,7,18
751271,2008,8,15
751271,2008,9,3
751271,2008,10,1
751271,2008,11,1
751271,2008,13,1
751271,2008,14,1
751271,2008,15,1
751271,2008,16,1
751271,2008,18,1
751271,2009,1,318923
751271,2009,2,4921
751271,2009,3,441
751271,2009,4,110
751271,2009,5,50
751271,2009,6,34
751271,2009,7,24
751271,2009,8,24
751271,2009,9,7
751271,2009,10,10
751271,2009,11,3
751271,2009,12,2
751271,2009,14,1
751271,2009,16,1
751271,2009,17,1
751271,2009,19,1
751271,2009,21,1
751271,2009,26,1
751271,2010,1,421335
751271,2010,2,6498
751271,2010,3,465
751271,2010,4,71
751271,2010,5,34
751271,2010,6,33
751271,2010,7,27
751271,2010,8,11
751271,2010,9,4
751271,2010,10,1
751271,2010,11,1
751271,2010,13,2
751271,2010,14,1
751271,2010,16,2
751271,2010,18,1
751271,2010,19,2
751271,2010,22,1
751271,2011,1,533195
751271,2011,2,7983
751271,2011,3,613
751271,2011,4,87
751271,2011,5,37
751271,2011,6,46
751271,2011,7,21
751271,2011,8,17
751271,2011,9,5
751271,2011,10,3
751271,2011,13,3
751271,2011,14,1
751271,2011,15,1
751271,2011,16,2
751271,2011,18,1
751271,2011,21,1
751271,2011,26,1
751271,2011,35,1
751271,2012,1,452364
751271,2012,2,8503
751271,2012,3,606
751271,2012,4,73
751271,2012,5,38
751271,2012,6,46
751271,2012,7,28
751271,2012,8,14
751271,2012,9,4
751271,2012,10,2
751271,2012,12,1
751271,2012,16,2
751271,2012,19,1
751271,2012,26,1
751271,2012,35,1
751271,2013,1,476757
751271,2013,2,8670
751271,2013,3,706
751271,2013,4,123
751271,2013,5,68
751271,2013,6,52
751271,2013,7,36
751271,2013,8,30
751271,2013,9,11
751271,2013,10,7
751271,2013,11,1
751271,2013,12,1
751271,2013,13,1
751271,2013,14,1
751271,2013,16,1
751271,2013,18,1
751271,2013,19,1
751271,2013,26,1
751271,2013,36,1
751271,2014,1,762095
751271,2014,2,12377
751271,2014,3,960
751271,2014,4,214
751271,2014,5,87
751271,2014,6,82
751271,2014,7,56
751271,2014,8,34
751271,2014,9,18
751271,2014,10,17
751271,2014,11,5
751271,2014,12,2
751271,2014,13,6
751271,2014,14,1
751271,2014,15,2
751271,2014,16,1
751271,2014,17,1
751271,2014,19,2
751271,2014,22,1
751271,2014,26,2
751271,2014,29,1
751271,2014,36,1
751271,2015,1,766362
751271,2015,2,12631
751271,2015,3,961
751271,2015,4,211
751271,2015,5,87
751271,2015,6,82
751271,2015,7,56
751271,2015,8,34
751271,2015,9,18
751271,2015,10,16
751271,2015,11,5
751271,2015,12,3
751271,2015,13,6
751271,2015,14,1
751271,2015,15,2
751271,2015,16,1
751271,2015,17,1
751271,2015,19,2
751271,2015,22,1
751271,2015,26,2
751271,2015,29,1
751271,2015,36,1
751271,2016,1,766503
751271,2016,2,12640
751271,2016,3,961
751271,2016,4,211
751271,2016,5,87
751271,2016,6,82
751271,2016,7,56
751271,2016,8,34
751271,2016,9,18
751271,2016,10,16
751271,2016,11,5
751271,2016,12,3
751271,2016,13,6
751271,2016,14,1
751271,2016,15,2
751271,2016,16,1
751271,2016,17,1
751271,2016,19,2
751271,2016,22,1
751271,2016,26,2
751271,2016,29,1
751271,2016,36,1
751334,2010,1,1710
751334,2010,2,1
751334,2011,1,2013
751334,2011,2,2
751334,2012,1,2013
751334,2012,2,2
751334,2016,1,2013
751334,2016,2,2
751334,2018,1,2013
751334,2018,2,2
751334,2020,1,2013
751334,2020,2,2
751355,2012,1,6345
751355,2012,2,372
751355,2012,3,70
751355,2012,4,3
751355,2012,6,2
751355,2012,7,3
751355,2012,8,1
751355,2013,1,6295
751355,2013,2,386
751355,2013,3,67
751355,2013,4,3
751355,2013,6,2
751355,2013,7,7
751355,2013,8,1
751355,2014,1,6295
751355,2014,2,386
751355,2014,3,67
751355,2014,4,3
751355,2014,6,2
751355,2014,7,7
751355,2014,8,1
751355,2015,1,6295
751355,2015,2,386
751355,2015,3,67
751355,2015,4,3
751355,2015,6,2
751355,2015,7,7
751355,2015,8,1
751518,2009,1,158
751518,2009,2,2
751518,2015,1,158
751518,2015,2,2
751652,2011,1,2264
751652,2011,2,66
751652,2011,3,17
751652,2012,1,6672
751652,2012,2,232
751652,2012,3,23
751652,2012,4,3
751652,2013,1,10741
751652,2013,2,352
751652,2013,3,17
751652,2013,4,1
751652,2014,1,13069
751652,2014,2,414
751652,2014,3,58
751652,2014,4,2
751652,2015,1,16198
751652,2015,2,513
751652,2015,3,105
751652,2015,4,4
751652,2016,1,20419
751652,2016,2,681
751652,2016,3,93
751652,2016,4,15
751652,2016,5,1
751652,2017,1,22012
751652,2017,2,761
751652,2017,3,101
751652,2017,4,16
751652,2017,5,1
751652,2018,1,25345
751652,2018,2,868
751652,2018,3,123
751652,2018,4,25
751652,2018,5,2
751652,2018,9,6
751652,2018,10,3
751652,2020,1,25345
751652,2020,2,868
751652,2020,3,123
751652,2020,4,25
751652,2020,5,2
751652,2020,9,6
751652,2020,10,3
751671,2009,1,253
751671,2009,2,5
751671,2009,3,4
751671,2010,1,8284
751671,2010,2,950
751671,2010,3,624
751671,2010,4,67
751671,2010,5,26
751671,2010,6,2
751671,2010,7,9
751671,2011,1,16034
751671,2011,2,1830
751671,2011,3,1150
751671,2011,4,149
751671,2011,5,71
751671,2011,6,14
751671,2011,7,18
751671,2011,8,1
751671,2011,9,1
751671,2012,1,19429
751671,2012,2,2016
751671,2012,3,1588
751671,2012,4,155
751671,2012,5,73
751671,2012,6,19
751671,2012,7,19
751671,2012,8,1
751671,2012,9,1
751671,2013,1,20285
751671,2013,2,2039
751671,2013,3,1744
751671,2013,4,161
751671,2013,5,73
751671,2013,6,21
751671,2013,7,19
751671,2013,8,1
751671,2013,9,1
751671,2014,1,20291
751671,2014,2,2039
751671,2014,3,1744
751671,2014,4,161
751671,2014,5,73
751671,2014,6,21
751671,2014,7,19
751671,2014,8,1
751671,2014,9,1
751745,2012,1,12246
751745,2012,2,391
751745,2012,3,10
751745,2012,4,2
751745,2013,1,6854
751745,2013,2,223
751745,2013,3,20
751745,2013,4,14
751745,2013,5,8
751745,2013,6,1
751745,2013,7,1
751745,2013,11,1
751745,2014,1,10204
751745,2014,2,290
751745,2014,3,12
751745,2014,4,5
751745,2014,11,1
751745,2015,1,10208
751745,2015,2,291
751745,2015,3,12
751745,2015,4,5
751745,2015,11,1
751745,2016,1,10033
751745,2016,2,285
751745,2016,3,12
751745,2016,4,5
751745,2016,11,1
751745,2018,1,10033
751745,2018,2,285
751745,2018,3,12
751745,2018,4,5
751745,2018,11,1
751755,2012,1,3839
751755,2012,2,56
751755,2012,3,3
751755,2012,4,2
751755,2012,5,1
751755,2013,1,83648
751755,2013,2,5049
751755,2013,3,719
751755,2013,4,219
751755,2013,5,64
751755,2013,6,25
751755,2013,7,16
751755,2013,8,8
751755,2013,9,6
751755,2013,10,5
751755,2013,11,3
751755,2013,12,3
751755,2013,16,1
751755,2013,19,2
751755,2014,1,97
751755,2014,2,8
751755,2014,3,2
751803,2006,1,18735
751803,2006,2,683
751803,2006,3,31
751803,2006,4,4
751803,2007,1,18168
751803,2007,2,620
751803,2007,3,32
751803,2007,4,5
751803,2007,5,1
751803,2008,1,18171
751803,2008,2,620
751803,2008,3,32
751803,2008,4,5
751803,2008,5,1
751803,2009,1,18255
751803,2009,2,628
751803,2009,3,32
751803,2009,4,5
751803,2009,5,1
751834,2009,1,157
751834,2009,2,9
751834,2009,4,2
751834,2010,1,2162
751834,2010,2,194
751834,2010,3,82
751834,2010,4,12
751834,2010,5,9
751834,2010,6,3
751834,2010,7,4
751834,2010,8,2
751834,2010,10,2
751834,2011,1,2217
751834,2011,2,197
751834,2011,3,83
751834,2011,4,12
751834,2011,5,10
751834,2011,6,3
751834,2011,7,4
751834,2011,8,2
751834,2011,10,2
751858,2002,1,407
751858,2002,2,12
751858,2002,3,1
751858,2003,1,5875
751858,2003,2,485
751858,2003,3,70
751858,2003,4,5
751858,2004,1,6560
751858,2004,2,519
751858,2004,3,77
751858,2004,4,4
751858,2005,1,6885
751858,2005,2,539
751858,2005,3,79
751858,2005,4,4
751858,2006,1,7053
751858,2006,2,543
751858,2006,3,76
751858,2006,4,4
751858,2007,1,7067
751858,2007,2,583
751858,2007,3,77
751858,2007,4,4
751858,2008,1,7300
751858,2008,2,592
751858,2008,3,78
751858,2008,4,4
751858,2009,1,7655
751858,2009,2,637
751858,2009,3,85
751858,2009,4,7
751858,2010,1,9840
751858,2010,2,810
751858,2010,3,122
751858,2010,4,10
751858,2011,1,12675
751858,2011,2,965
751858,2011,3,136
751858,2011,4,12
751858,2012,1,12675
751858,2012,2,965
751858,2012,3,136
751858,2012,4,12
751858,2013,1,12709
751858,2013,2,966
751858,2013,3,136
751858,2013,4,12
751858,2014,1,12717
751858,2014,2,967
751858,2014,3,136
751858,2014,4,12
751859,2015,1,8578
751859,2015,2,601
751859,2015,3,65
751868,2010,1,1825
751868,2010,2,75
751868,2011,1,3166
751868,2011,2,118
751868,2011,4,1
751868,2012,1,3166
751868,2012,2,118
751868,2012,4,1
751868,2020,1,3166
751868,2020,2,118
751868,2020,4,1
752012,2012,1,2166
752012,2012,2,83
752012,2012,3,9
752012,2012,4,5
752012,2012,5,3
752012,2013,1,5166
752012,2013,2,152
752012,2013,3,15
752012,2013,4,5
752012,2013,5,3
752012,2014,1,6072
752012,2014,2,184
752012,2014,3,23
752012,2014,4,6
752012,2014,5,3
752012,2015,1,6093
752012,2015,2,184
752012,2015,3,28
752012,2015,4,6
752012,2015,5,2
752012,2016,1,6407
752012,2016,2,193
752012,2016,3,28
752012,2016,4,6
752012,2016,5,2
752012,2016,7,1
752012,2017,1,7170
752012,2017,2,268
752012,2017,3,29
752012,2017,4,7
752012,2017,5,2
752012,2017,7,1
752012,2017,8,1
752012,2018,1,7379
752012,2018,2,275
752012,2018,3,29
752012,2018,4,7
752012,2018,5,2
752012,2018,7,1
752012,2018,8,1
752012,2019,1,8192
752012,2019,2,310
752012,2019,3,40
752012,2019,4,16
752012,2019,5,2
752012,2019,7,1
752012,2019,8,1
752012,2020,1,8228
752012,2020,2,310
752012,2020,3,40
752012,2020,4,16
752012,2020,5,2
752012,2020,7,1
752012,2020,8,1
752012,2021,1,8227
752012,2021,2,310
752012,2021,3,40
752012,2021,4,16
752012,2021,5,2
752012,2021,7,1
752012,2021,8,1
752045,2010,1,5796
752045,2010,2,384
752045,2010,5,18
752045,2010,7,5
752058,2005,1,2393
752058,2005,2,50
752058,2005,3,6
752058,2006,1,1125
752058,2006,2,19
752058,2007,1,52833
752058,2007,2,1715
752058,2007,3,120
752058,2007,4,3
752058,2008,1,52848
752058,2008,2,1715
752058,2008,3,120
752058,2008,4,3
752058,2009,1,52856
752058,2009,2,1715
752058,2009,3,120
752058,2009,4,3
752058,2010,1,64457
752058,2010,2,2223
752058,2010,3,130
752058,2010,4,7
752058,2011,1,64463
752058,2011,2,2223
752058,2011,3,130
752058,2011,4,7
752058,2012,1,64474
752058,2012,2,2223
752058,2012,3,130
752058,2012,4,7
752058,2013,1,64486
752058,2013,2,2223
752058,2013,3,130
752058,2013,4,7
752058,2016,1,64188
752058,2016,2,2196
752058,2016,3,130
752058,2016,4,7
752198,2010,1,2302
752198,2010,2,30
752198,2010,3,2
752198,2012,1,2303
752198,2012,2,30
752198,2012,3,2
752198,2013,1,454
752198,2013,2,30
752198,2013,3,2
752198,2013,4,1
752198,2013,5,1
752198,2013,6,1
752198,2013,9,1
752198,2014,1,454
752198,2014,2,30
752198,2014,3,2
752198,2014,4,1
752198,2014,5,1
752198,2014,6,1
752198,2014,9,1
752228,2011,1,262
752228,2011,2,11
752228,2011,3,4
752228,2012,1,173
752228,2012,2,10
752228,2012,3,4
752228,2013,1,173
752228,2013,2,10
752228,2013,3,4
752228,2014,1,174
752228,2014,2,10
752228,2014,3,4
752228,2015,1,186
752228,2015,2,10
752228,2015,3,4
752228,2016,1,186
752228,2016,2,10
752228,2016,3,4
752228,2017,1,187
752228,2017,2,10
752228,2017,3,4
752228,2018,1,250
752228,2018,2,13
752228,2018,3,6
752228,2019,1,253
752228,2019,2,13
752228,2019,3,6
752228,2020,1,253
752228,2020,2,13
752228,2020,3,6
752228,2021,1,256
752228,2021,2,13
752228,2021,3,6
752263,2016,1,19824
752263,2016,2,858
752263,2016,3,194
752263,2016,4,99
752263,2016,5,169
752263,2016,6,121
752263,2016,7,36
752263,2016,8,24
752263,2016,9,6
752263,2016,10,2
752263,2016,11,3
752263,2017,1,19742
752263,2017,2,762
752263,2017,3,178
752263,2017,4,95
752263,2017,5,169
752263,2017,6,123
752263,2017,7,38
752263,2017,8,21
752263,2017,9,7
752263,2017,10,3
752263,2017,11,3
752263,2018,1,20953
752263,2018,2,832
752263,2018,3,189
752263,2018,4,103
752263,2018,5,169
752263,2018,6,146
752263,2018,7,47
752263,2018,8,22
752263,2018,9,7
752263,2018,10,4
752263,2018,11,3
752263,2019,1,20425
752263,2019,2,824
752263,2019,3,193
752263,2019,4,103
752263,2019,5,169
752263,2019,6,147
752263,2019,7,46
752263,2019,8,22
752263,2019,9,7
752263,2019,10,4
752263,2019,11,3
752271,2012,1,542
752271,2012,2,79
752271,2012,3,1
752271,2013,1,4654
752271,2013,2,487
752271,2013,3,108
752271,2013,4,16
752271,2013,5,2
752271,2013,6,4
752271,2013,7,1
752271,2013,8,1
752271,2014,1,4897
752271,2014,2,527
752271,2014,3,125
752271,2014,4,19
752271,2014,5,4
752271,2014,6,4
752271,2014,7,1
752271,2014,8,1
752271,2015,1,4865
752271,2015,2,526
752271,2015,3,125
752271,2015,4,19
752271,2015,5,4
752271,2015,6,4
752271,2015,7,1
752271,2015,8,1
752271,2016,1,1300
752271,2016,2,150
752271,2016,3,78
752271,2016,4,12
752271,2016,5,9
752271,2016,6,2
752271,2019,1,147
752271,2019,2,5
752271,2019,3,5
752271,2019,4,6
752271,2019,7,1
752327,2012,1,6125
752327,2012,2,447
752327,2012,3,126
752327,2012,4,18
752327,2012,5,7
752327,2012,6,2
752327,2012,7,1
752327,2012,8,2
752327,2012,9,1
752327,2013,1,8369
752327,2013,2,650
752327,2013,3,168
752327,2013,4,29
752327,2013,5,11
752327,2013,6,6
752327,2013,7,6
752327,2013,8,2
752327,2013,10,1
752327,2013,11,2
752327,2013,12,2
752327,2014,1,9340
752327,2014,2,698
752327,2014,3,180
752327,2014,4,32
752327,2014,5,12
752327,2014,6,6
752327,2014,7,5
752327,2014,8,3
752327,2014,10,1
752327,2014,13,1
752327,2014,14,1
752327,2014,15,1
752327,2014,16,2
752327,2015,1,9690
752327,2015,2,717
752327,2015,3,210
752327,2015,4,35
752327,2015,5,12
752327,2015,6,6
752327,2015,7,5
752327,2015,8,3
752327,2015,10,1
752327,2015,13,1
752327,2015,14,1
752327,2015,15,1
752327,2015,16,2
752327,2016,1,10335
752327,2016,2,764
752327,2016,3,219
752327,2016,4,33
752327,2016,5,15
752327,2016,6,6
752327,2016,7,4
752327,2016,8,4
752327,2016,10,1
752327,2016,12,1
752327,2016,13,1
752327,2016,17,2
752327,2016,18,2
752327,2017,1,9377
752327,2017,2,712
752327,2017,3,183
752327,2017,4,33
752327,2017,5,9
752327,2017,6,2
752327,2017,7,7
752327,2017,8,1
752327,2017,10,1
752327,2017,12,1
752327,2017,14,1
752327,2017,15,1
752327,2017,16,2
752327,2018,1,10335
752327,2018,2,764
752327,2018,3,219
752327,2018,4,33
752327,2018,5,15
752327,2018,6,6
752327,2018,7,4
752327,2018,8,4
